date,city_name,daily_avg_temp,daily_max_temp,daily_min_temp,daily_avg_wind_speed,daily_max_wind_speed,daily_min_wind_speed,wind_direction,avg_relative_humidity,avg_dew_point,avg_pressure,precipitation_sum,rainy_hour_sum
2024-08-14,Antalya,30.66,36.0,26.0,13.11,22.3,5.4,170.0,51.83,18.76,1006.5,0.0,0
2024-08-15,Antalya,30.2,33.0,26.5,12.47,20.5,5.4,150.0,64.96,22.2,1006.04,0.0,0
2024-08-16,Antalya,34.61,40.5,26.6,16.88,25.9,3.6,310.0,25.17,10.27,1004.0,0.0,0
2024-08-17,Antalya,32.72,39.0,26.0,17.88,27.7,7.6,320.0,32.33,11.93,1002.6,0.0,0
2024-08-18,Antalya,30.23,36.0,25.5,12.0,20.5,3.6,350.0,50.92,16.67,1004.9,0.0,0
2024-08-19,Antalya,28.73,33.0,23.8,10.5,20.5,0.0,340.0,66.17,21.11,1007.87,0.0,0
2024-08-20,Antalya,28.62,32.5,23.0,8.49,16.6,0.0,160.0,71.21,22.65,1007.44,0.0,0
2024-08-21,Antalya,29.08,32.0,25.9,12.51,20.5,1.8,10.0,72.33,23.51,1004.34,0.0,0
2024-08-22,Antalya,29.15,32.0,25.0,12.17,20.5,5.4,350.0,71.54,23.27,1004.95,0.1,1
2024-08-23,Antalya,29.12,31.2,27.0,10.27,25.9,0.0,170.0,74.67,24.11,1007.86,0.0,0
2024-08-24,Antalya,30.95,35.0,26.7,12.47,29.5,0.0,350.0,60.96,22.1,1006.62,0.0,0
2024-08-25,Antalya,30.56,36.0,26.8,13.75,27.7,5.4,320.0,56.67,20.05,1005.53,0.0,0
2024-08-26,Antalya,29.35,32.7,26.0,12.15,24.1,5.4,160.0,61.0,20.7,1007.09,0.0,0
2024-08-27,Antalya,28.84,32.0,25.0,12.61,22.3,3.6,170.0,65.67,21.59,1009.16,0.0,0
2024-08-28,Antalya,29.03,32.0,26.0,13.65,27.7,7.6,330.0,64.67,21.45,1010.77,0.0,0
2024-08-29,Antalya,28.3,32.0,25.0,10.61,20.5,0.0,160.0,70.83,22.42,1009.49,0.0,0
2024-08-30,Antalya,29.04,32.5,24.7,13.97,29.5,5.4,180.0,61.25,20.69,1007.84,0.0,0
2024-08-31,Antalya,28.66,32.0,25.3,14.05,24.1,3.6,340.0,57.75,19.38,1007.4,0.0,0
2024-09-01,Antalya,26.43,31.0,21.0,15.21,38.9,3.6,340.0,62.04,18.41,1008.47,0.0,0
2024-09-02,Antalya,25.85,29.5,21.9,12.17,20.5,5.4,340.0,72.12,20.34,1011.28,0.0,0
2024-09-03,Antalya,27.13,31.5,22.8,10.15,20.5,1.8,170.0,72.21,21.52,1011.15,0.0,0
2024-09-04,Antalya,28.71,32.0,24.9,12.76,24.1,5.4,180.0,63.29,20.75,1008.45,0.0,0
2024-09-05,Antalya,29.3,33.0,25.8,14.16,22.3,7.6,350.0,57.33,19.84,1007.12,0.0,0
2024-09-06,Antalya,30.76,36.0,26.6,13.86,25.9,5.4,340.0,45.79,17.04,1007.58,0.0,0
2024-09-07,Antalya,30.8,38.0,26.0,17.32,35.3,5.4,320.0,42.96,15.1,1007.94,0.0,0
2024-09-08,Antalya,28.68,33.0,25.0,13.08,22.3,5.4,360.0,53.62,17.73,1007.64,0.0,0
2024-09-09,Antalya,27.98,32.0,23.0,10.44,22.3,1.8,170.0,64.25,20.41,1008.75,0.2,2
2024-09-10,Antalya,27.38,30.2,24.0,13.66,24.1,3.6,140.0,71.08,21.54,1008.06,1.2,2
2024-09-11,Antalya,26.85,30.0,23.9,14.48,27.7,3.6,150.0,74.21,21.66,1009.8,2.4,6
2024-09-12,Antalya,26.88,30.0,23.0,11.35,22.3,1.8,340.0,78.25,22.48,1011.07,0.4,1
2024-09-13,Antalya,26.99,30.1,23.0,10.58,18.4,3.6,340.0,70.17,21.0,1008.89,0.0,0
2024-09-14,Antalya,27.67,32.0,23.0,12.28,27.7,3.6,170.0,66.29,20.38,1006.75,0.0,0
2024-09-15,Antalya,27.14,30.0,23.3,11.93,18.4,1.8,350.0,68.62,20.79,1004.5,0.0,0
2024-09-16,Antalya,26.58,30.0,23.0,14.78,24.1,3.6,340.0,55.83,16.79,1006.19,0.0,0
2024-09-17,Antalya,25.62,29.0,22.0,12.35,24.1,5.4,170.0,61.88,17.58,1011.45,0.0,0
2024-09-18,Antalya,25.51,28.1,21.9,9.92,20.5,3.6,40.0,69.5,19.47,1012.05,0.0,0
2024-09-19,Antalya,25.76,30.0,21.9,10.17,22.3,1.8,320.0,67.5,18.88,1009.44,0.0,0
2024-09-20,Antalya,25.32,29.0,21.8,12.08,24.1,3.6,350.0,68.46,19.0,1009.87,2.2,2
2024-09-21,Antalya,25.07,29.2,22.0,13.2,27.7,5.4,350.0,58.25,16.03,1009.58,0.8,1
2024-09-22,Antalya,24.71,29.0,20.0,12.13,27.7,0.0,340.0,55.04,14.74,1009.92,0.0,0
2024-09-23,Antalya,25.1,30.0,20.7,17.18,27.7,7.6,330.0,45.12,11.68,1011.61,0.0,0
2024-09-24,Antalya,24.3,29.0,19.8,11.12,16.6,3.6,170.0,59.58,15.51,1014.69,0.0,0
2024-09-25,Antalya,25.31,30.0,20.0,12.66,24.1,7.6,190.0,52.92,14.65,1014.09,0.0,0
2024-09-26,Antalya,26.45,33.0,20.0,13.47,24.1,5.4,340.0,46.29,13.09,1011.9,0.0,0
2024-09-27,Antalya,27.46,35.0,21.3,11.63,20.5,3.6,360.0,43.96,12.71,1010.53,0.0,0
2024-09-28,Antalya,26.5,33.0,21.0,9.7,16.6,5.4,170.0,51.62,14.75,1009.22,0.0,0
2024-09-29,Antalya,25.1,29.0,20.0,9.99,18.4,3.6,340.0,68.38,18.19,1007.89,0.0,0
2024-09-30,Antalya,24.03,28.0,21.0,20.46,42.5,5.4,340.0,75.96,19.25,1005.65,1.6,8
2024-10-01,Antalya,24.16,29.0,21.0,24.51,33.5,3.6,330.0,36.96,8.12,1006.53,0.0,0
2024-10-02,Antalya,23.96,28.6,20.0,18.4,35.3,3.6,350.0,42.83,10.08,1010.88,0.0,0
2024-10-03,Antalya,22.64,27.2,19.0,10.28,16.6,1.8,350.0,61.83,14.76,1015.4,0.0,0
2024-10-04,Antalya,22.93,27.0,18.0,10.22,18.4,3.6,170.0,65.42,15.86,1014.97,0.0,0
2024-10-05,Antalya,23.67,29.0,18.0,8.76,16.6,1.8,320.0,70.79,17.55,1012.36,0.0,0
2024-10-06,Antalya,23.85,28.0,19.0,8.03,14.8,0.0,170.0,69.54,17.77,1011.77,0.0,0
2024-10-07,Antalya,24.22,28.1,19.0,10.4,18.4,3.6,170.0,72.12,18.39,1013.59,0.0,0
2024-10-08,Antalya,24.19,30.5,20.0,8.91,16.6,0.0,180.0,63.21,16.29,1015.68,0.0,0
2024-10-09,Antalya,22.9,27.2,18.0,8.18,18.4,1.8,330.0,70.62,17.08,1014.58,0.0,0
2024-10-10,Antalya,23.18,27.0,18.4,9.48,16.6,3.6,170.0,71.38,17.58,1011.93,0.0,0
2024-10-11,Antalya,23.71,27.5,20.0,9.67,16.6,0.0,180.0,71.96,18.17,1011.25,0.0,0
2024-10-12,Antalya,23.86,27.0,20.0,8.52,16.6,1.8,160.0,78.12,19.7,1012.55,0.0,0
2024-10-13,Antalya,24.15,28.0,21.0,9.87,20.5,1.8,350.0,81.12,20.54,1012.35,3.3,6
2024-10-14,Antalya,23.86,27.1,20.4,8.97,18.4,0.0,350.0,82.71,20.53,1011.77,0.5,4
2024-10-15,Antalya,23.7,27.2,20.0,8.38,16.6,0.0,180.0,74.71,18.78,1013.15,0.0,0
2024-10-16,Antalya,23.94,28.2,19.9,9.51,18.4,3.6,170.0,74.38,18.92,1013.5,0.0,0
2024-10-17,Antalya,23.27,28.2,18.0,34.9,46.4,18.4,330.0,29.12,3.72,1014.32,0.0,0
2024-10-18,Antalya,20.27,25.0,17.0,33.13,46.4,22.3,330.0,25.08,-0.71,1015.9,0.0,0
2024-10-19,Antalya,19.89,25.1,16.0,21.63,42.5,7.6,360.0,26.04,-0.44,1018.5,0.0,0
2024-10-20,Antalya,19.12,24.0,13.0,11.77,24.1,1.8,330.0,32.92,1.88,1022.08,0.0,0
2024-10-21,Antalya,21.03,26.0,17.0,25.63,37.1,13.0,350.0,23.79,-0.72,1022.42,0.0,0
2024-10-22,Antalya,20.47,25.0,17.0,19.52,31.7,14.8,320.0,28.33,1.32,1023.19,0.0,0
2024-10-23,Antalya,19.75,25.0,15.0,14.98,22.3,5.4,320.0,36.29,3.78,1022.69,0.0,0
2024-10-24,Antalya,19.51,26.0,13.0,11.69,18.4,3.6,350.0,42.46,5.66,1021.66,0.0,0
2024-10-25,Antalya,19.6,26.0,13.0,10.42,16.6,3.6,350.0,34.58,2.84,1019.51,0.0,0
2024-10-26,Antalya,19.97,28.0,15.0,11.18,16.6,5.4,350.0,32.67,2.4,1019.64,0.0,0
2024-10-27,Antalya,19.63,28.0,14.6,11.15,16.6,1.8,340.0,36.17,3.37,1021.36,0.0,0
2024-10-28,Antalya,18.74,25.0,13.0,9.24,16.6,1.8,330.0,45.58,6.0,1018.38,0.0,0
2024-10-29,Antalya,20.02,28.0,12.7,11.47,18.4,3.6,330.0,34.5,2.53,1015.2,0.0,0
2024-10-30,Antalya,21.57,27.5,17.0,13.92,24.1,5.4,310.0,29.12,2.45,1013.45,0.0,0
2024-10-31,Antalya,20.23,27.0,16.0,10.97,18.4,3.6,330.0,38.92,5.38,1014.8,0.0,0
2024-11-01,Antalya,21.05,28.1,15.0,12.0,24.1,5.4,320.0,36.92,5.07,1016.5,0.0,0
2024-11-02,Antalya,20.44,29.0,15.9,11.62,22.3,0.0,350.0,42.88,6.59,1015.68,0.0,0
2024-11-03,Antalya,21.63,28.0,15.0,15.52,25.9,5.4,320.0,32.67,3.7,1015.34,0.0,0
2024-11-04,Antalya,18.83,24.0,15.0,13.46,24.1,3.6,330.0,45.08,6.19,1016.28,0.0,0
2024-11-05,Antalya,18.47,24.5,14.0,13.07,22.3,5.4,360.0,31.29,0.56,1019.17,0.0,0
2024-11-06,Antalya,17.02,23.0,11.9,10.4,14.8,0.0,360.0,38.71,2.44,1022.42,0.0,0
2024-11-07,Antalya,17.76,25.0,12.7,10.68,18.4,1.8,350.0,32.62,0.57,1023.59,0.0,0
2024-11-08,Antalya,17.78,25.0,13.0,9.71,14.8,3.6,320.0,26.88,-2.14,1021.15,0.0,0
2024-11-09,Antalya,18.17,25.0,14.0,12.76,24.1,3.6,330.0,27.67,-1.62,1017.63,0.2,1
2024-11-10,Antalya,16.07,19.0,14.0,16.96,27.7,11.2,330.0,59.17,6.81,1015.46,19.4,12
2024-11-11,Antalya,17.15,21.2,14.0,11.45,18.4,3.6,340.0,73.54,12.21,1018.73,0.0,0
2024-11-12,Antalya,17.16,23.0,13.0,9.51,14.8,3.6,340.0,70.83,11.52,1020.43,0.0,0
2024-11-13,Antalya,17.64,23.0,12.0,10.59,18.4,1.8,350.0,67.29,11.08,1020.51,0.0,0
2024-11-14,Antalya,19.06,24.0,15.0,11.55,20.5,0.0,330.0,61.38,10.99,1017.77,0.0,0
2024-11-15,Antalya,17.45,22.0,14.0,9.33,18.4,3.6,350.0,79.5,13.68,1015.62,0.0,0
2024-11-16,Antalya,16.82,21.0,13.2,10.87,14.8,3.6,350.0,85.04,14.02,1014.95,47.6,11
2024-11-17,Antalya,14.82,16.7,13.0,8.42,25.9,1.8,340.0,93.17,13.66,1011.39,28.5,20
2024-11-18,Antalya,14.82,19.0,12.0,8.83,13.0,0.0,350.0,84.62,11.94,1011.84,0.2,1
2024-11-19,Antalya,15.04,20.3,11.0,9.33,17.0,4.0,350.0,78.08,10.83,1015.62,1.0,3
2024-11-20,Antalya,15.72,20.0,11.0,10.25,17.0,5.0,340.0,77.12,11.43,1015.95,2.7,13
2024-11-21,Antalya,15.93,18.5,13.6,10.6,22.0,4.0,100.0,93.54,14.85,1014.97,14.0,12
2024-11-22,Antalya,16.86,19.0,15.6,9.26,16.6,0.0,50.0,97.46,16.43,1018.02,0.9,2
2024-11-23,Antalya,17.71,21.1,9.7,28.95,55.4,1.8,160.0,86.12,15.14,1015.15,3.1,12
2024-11-24,Antalya,10.05,13.0,8.0,46.91,61.2,29.5,340.0,34.42,-5.07,1020.71,0.0,0
2024-11-25,Antalya,8.9,12.1,6.0,29.1,50.0,14.8,320.0,33.83,-6.31,1021.5,0.0,0
2024-11-26,Antalya,10.37,16.0,7.0,15.12,33.5,1.8,340.0,47.25,-0.7,1019.87,0.0,0
2024-11-27,Antalya,11.36,17.2,6.0,10.35,22.3,1.8,350.0,49.83,0.62,1021.71,0.0,0
2024-11-28,Antalya,12.52,18.0,7.0,10.25,16.6,0.0,10.0,54.88,3.35,1023.69,0.0,0
2024-11-29,Antalya,11.56,18.0,6.0,9.0,14.8,3.6,350.0,54.17,2.07,1023.42,0.0,0
2024-11-30,Antalya,11.76,18.2,6.0,7.92,11.2,0.0,350.0,67.67,5.68,1024.22,0.0,0
2024-12-01,Antalya,12.71,19.0,7.8,8.94,13.0,2.0,350.0,76.21,8.4,1021.6,0.2,1
2024-12-02,Antalya,14.43,18.0,12.0,6.97,13.0,1.8,350.0,83.38,11.45,1017.61,30.3,16
2024-12-03,Antalya,12.61,14.0,12.0,11.94,20.5,7.0,20.0,98.62,12.39,1014.4,48.4,23
2024-12-04,Antalya,13.25,17.0,9.7,8.38,14.8,0.0,330.0,91.88,11.8,1017.65,13.3,20
2024-12-05,Antalya,13.58,16.2,12.0,10.87,16.6,1.8,350.0,87.62,11.44,1021.55,5.4,8
2024-12-06,Antalya,14.53,19.0,11.0,9.02,14.8,5.4,340.0,81.21,11.05,1021.7,1.0,1
2024-12-07,Antalya,12.28,15.0,10.0,10.97,20.5,5.4,340.0,89.46,10.52,1018.58,10.8,8
2024-12-08,Antalya,13.78,17.0,10.2,8.85,14.8,3.6,30.0,94.0,12.75,1019.5,3.5,8
2024-12-09,Antalya,15.04,17.0,13.7,11.02,16.6,3.6,80.0,98.62,14.82,1024.35,2.0,8
2024-12-10,Antalya,15.52,18.2,13.0,6.96,11.2,0.0,360.0,94.5,14.58,1025.15,1.4,4
2024-12-11,Antalya,14.37,19.1,11.0,7.36,13.0,3.6,350.0,93.58,13.23,1022.46,0.0,0
2024-12-12,Antalya,14.86,19.0,11.0,23.03,35.3,1.8,330.0,54.29,4.93,1020.8,0.0,0
2024-12-13,Antalya,13.01,17.0,10.7,29.56,42.5,20.5,330.0,40.71,-0.16,1023.22,0.0,0
2024-12-14,Antalya,10.99,17.0,6.0,16.72,38.9,0.0,340.0,44.33,-1.43,1026.85,0.0,0
2024-12-15,Antalya,11.02,14.0,6.0,8.42,14.8,1.8,320.0,80.0,7.61,1025.38,4.9,8
2024-12-16,Antalya,13.13,18.0,10.7,11.43,25.9,1.8,320.0,80.29,9.47,1022.86,6.0,5
2024-12-17,Antalya,11.46,17.0,6.7,11.97,20.5,5.4,360.0,58.0,2.93,1025.77,0.0,0
2024-12-18,Antalya,10.85,18.0,5.0,8.8,13.0,3.6,350.0,72.92,5.63,1023.0,0.0,0
2024-12-19,Antalya,10.85,17.0,6.0,6.42,14.8,0.0,360.0,76.33,6.46,1017.68,0.0,0
2024-12-20,Antalya,11.66,17.0,6.2,8.67,13.0,1.8,360.0,75.42,7.25,1016.16,0.3,1
2024-12-21,Antalya,12.27,15.0,10.0,9.58,18.4,0.0,320.0,96.67,11.73,1014.65,16.9,12
2024-12-22,Antalya,12.68,18.5,8.0,10.57,14.8,3.6,350.0,71.17,7.17,1014.72,0.0,0
2024-12-23,Antalya,12.63,16.0,10.5,10.91,24.1,5.4,70.0,90.96,11.08,1011.77,5.2,9
2024-12-24,Antalya,14.2,17.5,11.0,24.98,44.6,5.4,160.0,86.96,11.77,1010.9,44.6,22
2024-12-25,Antalya,11.52,16.0,9.0,23.49,59.4,7.4,60.0,88.46,9.46,1011.71,81.5,23
2024-12-26,Antalya,9.2,10.6,8.0,13.45,24.1,3.6,310.0,99.58,9.13,1015.24,43.9,24
2024-12-27,Antalya,10.95,17.0,9.0,9.78,14.8,1.8,340.0,89.58,9.12,1013.04,11.8,12
2024-12-28,Antalya,9.9,11.6,8.0,9.77,16.6,3.6,340.0,98.75,9.71,1016.01,18.8,18
2024-12-29,Antalya,9.62,12.0,8.0,13.54,22.3,3.6,60.0,96.17,9.02,1017.98,29.5,21
2024-12-30,Antalya,10.5,15.1,6.0,16.62,33.5,5.4,320.0,69.12,4.45,1018.85,2.9,5
2024-12-31,Antalya,11.25,17.0,7.0,13.83,25.9,5.4,320.0,53.79,1.89,1025.5,0.0,0
2025-01-01,Antalya,9.48,16.0,5.0,10.08,16.6,0.0,340.0,60.79,1.78,1029.6,0.0,0
2025-01-02,Antalya,9.06,16.0,4.2,9.34,16.6,1.8,360.0,65.92,2.62,1028.96,0.0,0
2025-01-03,Antalya,11.28,17.0,5.7,9.47,16.6,0.0,330.0,65.96,4.85,1025.55,0.0,0
2025-01-04,Antalya,11.38,13.0,10.7,9.52,13.0,3.6,340.0,87.71,9.31,1021.91,9.3,17
2025-01-05,Antalya,13.26,17.0,10.0,10.37,24.1,0.0,350.0,79.17,9.38,1017.7,6.9,8
2025-01-06,Antalya,13.12,18.5,8.7,12.07,25.9,3.6,310.0,65.38,6.34,1021.69,0.1,1
2025-01-07,Antalya,13.15,17.2,8.7,8.02,11.2,0.0,350.0,81.71,9.95,1026.08,0.3,2
2025-01-08,Antalya,13.36,18.0,9.7,6.28,11.2,0.0,330.0,90.29,11.64,1024.97,0.0,0
2025-01-09,Antalya,11.66,18.0,8.0,9.33,14.8,3.6,350.0,79.71,7.86,1020.76,0.0,0
2025-01-10,Antalya,11.88,19.1,7.0,8.53,13.0,0.0,350.0,67.42,5.65,1016.94,0.0,0
2025-01-11,Antalya,12.32,18.0,8.0,9.26,16.6,3.6,350.0,77.42,8.16,1017.92,0.2,1
2025-01-12,Antalya,12.08,14.0,9.0,8.02,13.0,1.8,340.0,99.96,12.07,1020.81,5.0,16
2025-01-13,Antalya,14.82,18.0,12.7,10.59,22.3,3.6,150.0,95.38,14.04,1022.63,3.6,8
2025-01-14,Antalya,13.45,17.0,10.5,7.98,13.0,3.6,330.0,92.54,12.15,1021.59,7.3,7
2025-01-15,Antalya,11.84,14.0,8.0,9.15,18.4,1.8,10.0,97.25,11.39,1019.89,10.9,10
2025-01-16,Antalya,13.5,20.0,7.2,13.7,22.3,7.6,300.0,62.12,5.53,1024.93,0.0,0
2025-01-17,Antalya,13.69,18.2,7.0,20.28,31.7,11.2,320.0,45.96,1.92,1027.45,0.0,0
2025-01-18,Antalya,13.95,20.0,8.0,16.15,29.5,9.4,360.0,41.5,0.59,1022.68,0.0,0
2025-01-19,Antalya,13.96,20.0,9.0,12.48,22.3,0.0,310.0,49.42,2.9,1019.87,0.0,0
2025-01-20,Antalya,15.43,22.1,11.0,15.54,25.9,7.6,330.0,58.17,5.63,1019.62,0.0,0
2025-01-21,Antalya,13.89,17.2,10.0,9.48,14.8,3.6,350.0,82.5,10.75,1022.98,5.1,9
2025-01-22,Antalya,12.15,13.0,11.7,10.49,16.6,0.0,350.0,91.04,10.66,1020.57,61.4,19
2025-01-23,Antalya,12.22,16.0,9.0,7.72,16.6,0.0,320.0,87.54,9.99,1021.36,3.2,8
2025-01-24,Antalya,12.05,17.0,7.7,7.33,11.2,0.0,10.0,87.29,9.78,1022.21,8.5,10
2025-01-25,Antalya,11.8,14.2,9.0,9.63,20.5,3.6,340.0,95.83,11.1,1021.09,51.9,24
2025-01-26,Antalya,12.65,18.0,9.0,10.32,16.6,1.8,350.0,79.0,8.66,1022.34,24.9,6
2025-01-27,Antalya,12.74,19.0,8.0,10.46,16.6,3.6,350.0,73.25,7.6,1021.6,0.0,0
2025-01-28,Antalya,11.58,18.0,8.0,8.17,14.8,0.0,350.0,83.21,8.51,1023.23,0.0,0
2025-01-29,Antalya,11.65,17.2,7.0,9.03,14.8,0.0,350.0,80.83,8.1,1025.52,0.0,0
2025-01-30,Antalya,12.2,18.0,7.0,9.33,13.0,1.8,360.0,82.96,9.09,1025.27,0.2,2
2025-01-31,Antalya,12.54,18.0,8.0,9.98,18.4,1.8,350.0,76.42,8.12,1022.21,0.0,0
2025-02-01,Antalya,13.41,20.0,9.0,11.51,18.4,3.6,350.0,63.88,6.18,1023.0,0.0,0
2025-02-02,Antalya,12.05,18.0,7.0,8.62,13.0,1.8,350.0,70.42,6.38,1022.75,0.0,0
2025-02-03,Antalya,12.28,18.0,7.0,9.63,14.8,3.6,340.0,77.62,8.11,1018.59,0.0,0
2025-02-04,Antalya,11.94,16.2,8.0,11.57,20.5,1.8,350.0,83.83,9.03,1015.65,15.1,13
2025-02-05,Antalya,9.95,13.0,6.0,35.14,55.4,7.6,330.0,48.54,-1.41,1012.39,0.0,0
2025-02-06,Antalya,7.93,11.0,6.0,43.26,57.6,25.9,340.0,30.67,-8.39,1018.5,0.0,0
2025-02-07,Antalya,8.14,12.0,4.0,29.15,37.1,16.6,330.0,32.12,-7.72,1023.38,0.0,0
2025-02-08,Antalya,9.66,15.0,5.6,13.9,22.3,3.6,310.0,38.62,-4.07,1021.95,0.0,0
2025-02-09,Antalya,9.64,14.0,6.0,16.46,22.3,7.6,320.0,40.79,-3.27,1019.46,0.0,0
2025-02-10,Antalya,9.58,14.0,6.8,17.5,25.9,5.4,320.0,37.88,-4.27,1019.28,0.0,0
2025-02-11,Antalya,9.09,14.0,6.0,16.67,25.9,1.8,330.0,36.46,-5.38,1020.58,0.0,0
2025-02-12,Antalya,9.07,14.0,4.0,18.39,31.7,3.6,300.0,37.83,-4.74,1020.49,1.0,2
2025-02-13,Antalya,9.61,14.0,6.0,26.48,40.7,7.6,320.0,33.54,-5.83,1021.74,0.0,0
2025-02-14,Antalya,9.98,14.0,6.0,12.08,18.4,5.4,350.0,51.83,-0.09,1021.7,0.0,0
2025-02-15,Antalya,10.43,15.0,6.0,7.6,13.0,0.0,350.0,72.29,5.45,1019.06,0.0,0
2025-02-16,Antalya,11.68,16.3,6.0,10.51,16.6,1.8,180.0,73.04,6.76,1016.25,0.4,2
2025-02-17,Antalya,11.12,13.7,8.0,11.37,31.3,5.4,350.0,88.38,9.11,1017.21,6.6,12
2025-02-18,Antalya,10.85,11.5,10.0,10.34,14.8,3.6,10.0,99.67,10.79,1017.46,3.0,8
2025-02-19,Antalya,12.8,18.0,8.0,23.48,37.1,5.4,330.0,54.21,2.0,1015.18,0.0,0
2025-02-20,Antalya,8.42,12.0,5.0,32.39,44.6,20.0,320.0,33.17,-7.09,1018.91,0.0,0
2025-02-21,Antalya,6.21,10.1,3.0,32.38,42.5,24.1,320.0,25.88,-12.38,1023.09,0.0,0
2025-02-22,Antalya,4.03,8.0,2.0,31.58,50.0,14.8,330.0,25.25,-14.54,1026.53,0.0,0
2025-02-23,Antalya,4.0,9.0,0.0,25.47,35.3,16.6,330.0,24.42,-15.08,1028.74,0.0,0
2025-02-24,Antalya,4.85,11.0,1.0,19.74,35.3,7.6,330.0,32.67,-11.21,1029.09,0.0,0
2025-02-25,Antalya,5.91,10.5,1.0,8.68,14.8,0.0,360.0,54.21,-2.9,1026.41,0.0,0
2025-02-26,Antalya,9.56,14.0,5.0,9.45,22.3,3.6,330.0,60.71,1.96,1023.88,0.0,0
2025-02-27,Antalya,11.13,15.0,5.0,11.6,20.5,3.6,350.0,70.5,5.64,1023.72,0.2,1
2025-02-28,Antalya,11.1,14.4,8.0,7.67,17.0,3.6,330.0,88.42,9.08,1019.92,6.2,11
2025-03-01,Antalya,12.72,17.5,7.0,11.36,20.5,5.4,340.0,72.33,7.38,1021.06,0.0,0
2025-03-02,Antalya,13.32,17.0,7.0,10.86,16.6,3.6,70.0,78.12,9.48,1021.67,0.7,5
2025-03-03,Antalya,13.33,16.0,10.2,11.72,18.4,7.6,360.0,87.88,11.25,1016.05,0.0,0
2025-03-04,Antalya,13.77,19.0,9.0,15.52,25.9,5.4,350.0,53.0,3.89,1014.42,0.0,0
2025-03-05,Antalya,15.91,23.0,11.0,16.04,25.9,7.6,320.0,45.75,3.34,1018.97,0.0,0
2025-03-06,Antalya,18.51,26.0,11.0,12.92,22.3,5.4,310.0,30.42,-0.88,1020.81,0.0,0
2025-03-07,Antalya,17.42,25.2,11.0,11.7,24.1,3.6,330.0,39.25,1.34,1016.67,0.0,0
2025-03-08,Antalya,14.74,20.0,9.0,10.02,24.1,3.6,350.0,59.79,6.32,1011.4,0.0,0
2025-03-09,Antalya,13.77,18.2,10.0,10.44,14.8,3.6,350.0,84.0,10.92,1014.42,0.0,0
2025-03-10,Antalya,13.53,18.0,8.7,8.08,14.8,0.0,350.0,84.88,10.85,1018.95,0.0,0
2025-03-11,Antalya,13.46,18.0,8.0,7.77,13.0,0.0,360.0,82.08,10.19,1022.05,0.0,0
2025-03-12,Antalya,14.0,20.2,8.0,8.63,16.6,0.0,340.0,64.54,7.02,1021.54,0.0,0
2025-03-13,Antalya,16.62,23.0,8.7,9.77,14.8,3.6,340.0,45.83,4.18,1019.02,0.0,0
2025-03-14,Antalya,18.9,26.0,12.5,10.91,18.4,3.6,340.0,46.79,6.57,1019.62,0.0,0
2025-03-15,Antalya,19.64,29.0,13.0,8.56,16.6,3.6,350.0,52.42,8.73,1021.07,0.0,0
2025-03-16,Antalya,19.2,27.0,12.0,8.76,14.8,1.8,360.0,54.29,9.02,1019.01,0.0,0
2025-03-17,Antalya,16.59,20.0,13.0,7.84,14.8,0.0,120.0,75.62,12.18,1013.97,0.0,0
2025-03-18,Antalya,17.29,25.0,11.6,16.41,27.7,7.6,340.0,53.88,6.57,1011.16,0.0,0
2025-03-19,Antalya,12.26,16.0,7.0,31.9,50.0,13.0,330.0,43.33,-0.05,1012.85,0.0,0
2025-03-20,Antalya,9.01,12.2,6.0,40.75,57.6,22.3,330.0,28.88,-8.37,1017.2,0.0,0
2025-03-21,Antalya,11.12,16.0,7.0,22.01,38.9,7.6,320.0,32.33,-5.2,1019.19,0.0,0
2025-03-22,Antalya,11.66,15.1,7.0,13.94,20.5,7.6,320.0,46.75,0.15,1022.15,0.0,0
2025-03-23,Antalya,12.49,17.2,6.0,9.75,18.4,1.8,10.0,63.96,5.62,1026.66,0.0,0
2025-03-24,Antalya,14.64,17.5,11.0,7.49,16.6,0.0,180.0,74.0,9.96,1028.11,0.1,1
2025-03-25,Antalya,16.25,20.0,12.0,5.32,9.4,0.0,180.0,76.42,11.83,1023.99,0.0,0
2025-03-26,Antalya,17.04,22.0,13.1,5.23,14.8,0.0,0.0,79.54,13.25,1016.83,0.0,0
2025-03-27,Antalya,18.84,24.0,12.0,7.13,11.2,1.8,340.0,65.5,11.42,1011.76,0.0,0
2025-03-28,Antalya,20.97,27.0,16.7,12.45,22.0,3.6,10.0,57.42,10.9,1005.2,0.0,0
2025-03-29,Antalya,17.24,20.0,16.0,26.97,40.7,16.6,150.0,81.04,13.88,1007.39,0.9,1
2025-03-30,Antalya,14.23,16.2,12.0,13.92,24.1,5.4,90.0,85.83,11.78,1009.6,3.2,8
2025-03-31,Antalya,14.7,18.0,10.6,7.86,13.0,1.8,350.0,79.21,10.91,1012.31,2.9,4
2025-04-01,Antalya,13.77,17.0,12.5,10.29,14.8,3.6,330.0,88.92,11.8,1008.12,40.0,22
2025-04-02,Antalya,14.3,17.0,10.0,17.87,33.5,0.0,150.0,90.21,12.61,1008.51,1.7,2
2025-04-03,Antalya,15.23,18.0,11.0,11.55,20.5,5.4,170.0,78.38,11.28,1013.24,0.4,2
2025-04-04,Antalya,14.94,18.0,13.0,8.64,16.6,1.8,350.0,78.96,11.27,1012.99,3.2,4
